,Unnamed: 0,property_type,place_name,state_name,lat-lon,price,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_per_m2,expenses,state_code,place_code,property_type_code
15585,79761,PH,Villa Devoto,Capital Federal,,270000.0,270000.0,103.0,90.0,3000.0,,0,42,0
15586,79764,apartment,San Cristobal,Capital Federal,"-34.6218251568,-58.4059993027",86000.0,86000.0,48.0,45.0,1911.111111111111,,0,34,1
15587,79765,apartment,Caballito,Capital Federal,"-34.6127878516,-58.4382772427",98000.0,98000.0,44.0,42.0,2333.333333333333,1300.0,0,9,1
15588,79772,apartment,Barrio Norte,Capital Federal,,540000.0,540000.0,175.0,158.0,3417.721518987342,12000.0,0,22,1
15589,79774,apartment,Belgrano,Capital Federal,,155000.0,155000.0,46.0,43.0,3604.6511627906975,,0,1,1
15590,79779,apartment,Caballito,Capital Federal,,424000.0,424000.0,475.0,330.0,1284.8484848484848,13800.0,0,9,1
15591,79781,apartment,Caballito,Capital Federal,,79500.0,79500.0,34.0,34.0,2338.2352941176473,,0,9,1
15592,79782,apartment,San Cristobal,Capital Federal,"-34.6218251568,-58.4059993027",87500.0,87500.0,48.0,45.0,1944.4444444444448,,0,34,1
15593,79789,apartment,Caballito,Capital Federal,,92000.0,92000.0,38.0,34.0,2705.882352941177,,0,9,1
15594,79792,apartment,San Cristobal,Capital Federal,"-34.6218251568,-58.4059993027",89000.0,89000.0,48.0,45.0,1977.7777777777767,,0,34,1
15595,79802,apartment,San Cristobal,Capital Federal,,69000.0,69000.0,40.0,37.0,1864.8648648648648,,0,34,1
15596,79804,apartment,Caballito,Capital Federal,,89000.0,89000.0,38.0,34.0,2617.6470588235293,,0,9,1
15597,79807,apartment,Caballito,Capital Federal,,95000.0,95000.0,42.0,40.0,2375.0,2000.0,0,9,1
15598,79813,apartment,San Cristobal,Capital Federal,"-34.6218251568,-58.4059993027",72000.0,72000.0,40.0,37.0,1945.945945945946,,0,34,1
15599,79814,apartment,Caballito,Capital Federal,,86000.0,86000.0,37.0,34.0,2529.4117647058824,,0,9,1
15600,79815,apartment,Belgrano,Capital Federal,"-34.5557000123,-58.4484022328",169000.0,169000.0,64.0,40.0,4225.0,3600.0,0,1,1
15601,79819,store,Villa Crespo,Capital Federal,"-34.5936141168,-58.4377913132",420000.0,420000.0,200.0,200.0,2100.0,1.0,0,17,3
15602,79820,apartment,Caballito,Capital Federal,"-34.629417228,-58.452102359",83000.0,83000.0,35.0,30.0,2766.666666666666,,0,9,1
15603,79824,apartment,Caballito,Capital Federal,"-34.629417228,-58.452102359",145000.0,145000.0,58.0,50.0,2900.0,,0,9,1
15604,79827,apartment,San Cristobal,Capital Federal,"-34.6218251568,-58.4059993027",73000.0,73000.0,40.0,37.0,1972.972972972973,,0,34,1
15605,79828,apartment,Puerto Madero,Capital Federal,,480000.0,480000.0,65.0,65.0,7384.615384615385,10000.0,0,7,1
15606,79829,apartment,Caballito,Capital Federal,,86000.0,86000.0,37.0,34.0,2529.4117647058824,,0,9,1
15607,79832,apartment,Palermo Viejo,Capital Federal,"-34.5942896649,-58.4302159476",113000.0,113000.0,49.0,48.0,2354.1666666666665,2000.0,0,53,1
15608,79838,apartment,Caballito,Capital Federal,"-34.6209554869,-58.4325922739",358000.0,358000.0,115.0,105.0,3409.523809523809,,0,9,1
15609,79839,apartment,Retiro,Capital Federal,"-34.5923472799,-58.376923756",520000.0,520000.0,101.0,95.0,5473.684210526316,6789.0,0,39,1
15610,79840,apartment,San Cristobal,Capital Federal,"-34.6218251568,-58.4059993027",74000.0,74000.0,40.0,37.0,2000.0,,0,34,1
15611,79846,apartment,Barrio Norte,Capital Federal,,1190000.0,1190000.0,284.0,209.0,5693.7799043062205,14522.0,0,22,1
15612,79848,apartment,Flores,Capital Federal,"-34.6284898935,-58.4570133209",137000.0,137000.0,88.0,69.0,1985.5072463768115,,0,4,1
15613,79854,apartment,Belgrano,Capital Federal,,6863404.0,384924.93,79.0,72.0,95325.05555555556,,0,1,1
15614,79855,apartment,Recoleta,Capital Federal,"-34.5920784292,-58.378993638",670000.0,670000.0,175.0,160.0,4187.5,11700.0,0,15,1
15615,79856,apartment,Caballito,Capital Federal,"-34.6272659821,-58.4372680431",152000.0,152000.0,47.0,43.0,3534.8837209302324,,0,9,1
15616,79859,apartment,Barrio Norte,Capital Federal,,840000.0,840000.0,200.0,185.0,4540.540540540541,14000.0,0,22,1
15617,79866,apartment,Caballito,Capital Federal,"-34.629417228,-58.452102359",82000.0,82000.0,35.0,30.0,2733.333333333333,,0,9,1
15618,79872,apartment,Belgrano,Capital Federal,,7393053.0,414629.59,130.0,116.0,63733.21551724138,,0,1,1
15619,79873,apartment,Palermo,Capital Federal,"-34.5835144624,-58.4336778245",350000.0,350000.0,100.0,93.0,3763.440860215054,4500.0,0,3,1
15620,79874,apartment,Palermo,Capital Federal,,145000.0,145000.0,50.0,44.0,3295.4545454545455,1800.0,0,3,1
15621,79880,apartment,Flores,Capital Federal,"-34.6259937921,-58.4700870566",160000.0,160000.0,102.0,92.0,1739.1304347826087,,0,4,1
15622,79885,apartment,Almagro,Capital Federal,"-34.6213482616,-58.4203806533",88000.0,88000.0,45.0,42.0,2095.2380952380954,,0,11,1
15623,79888,apartment,Palermo,Capital Federal,,139000.0,139000.0,50.0,45.0,3088.888888888889,1.0,0,3,1
15624,79890,apartment,Recoleta,Capital Federal,"-34.588812627,-58.4089307864",364000.0,364000.0,173.0,160.0,2275.0,8000.0,0,15,1
15625,79891,apartment,Recoleta,Capital Federal,"-34.5887239523,-58.395510579",150000.0,150000.0,30.0,,,,0,15,1
15626,79892,apartment,Flores,Capital Federal,"-34.6303971252,-58.4635890223",82500.0,82500.0,42.0,40.0,2062.5,1500.0,0,4,1
15627,79899,apartment,San Telmo,Capital Federal,"-34.6268104317,-58.3724365869",395000.0,395000.0,133.0,133.0,2969.9248120300763,2300.0,0,30,1
15628,79900,apartment,Villa Crespo,Capital Federal,"-34.6013279307,-58.439300225",64000.0,64000.0,24.0,21.0,3047.6190476190477,1100.0,0,17,1
15629,79901,apartment,Palermo,Capital Federal,,145000.0,145000.0,50.0,44.0,3295.4545454545455,1800.0,0,3,1
15630,79903,apartment,Almagro,Capital Federal,"-34.6213482616,-58.4203806533",74000.0,74000.0,38.0,36.0,2055.555555555556,,0,11,1
15631,79910,apartment,Belgrano,Capital Federal,"-34.5574803418,-58.4661904585",570000.0,570000.0,216.0,182.0,3131.8681318681315,4000.0,0,1,1
15632,79913,apartment,Almagro,Capital Federal,"-34.6213482616,-58.4203806533",86000.0,86000.0,44.0,42.0,2047.619047619048,,0,11,1
15633,79914,store,Balvanera,Capital Federal,,178000.0,178000.0,203.0,118.0,1508.4745762711866,,0,8,3
15634,79919,apartment,Recoleta,Capital Federal,"-34.5901581398,-58.3918839228",230000.0,230000.0,90.0,87.0,2643.67816091954,5000.0,0,15,1
15635,79921,PH,San Cristobal,Capital Federal,"-34.6538702449,-58.4794933166",260000.0,260000.0,370.0,270.0,962.9629629629628,2000.0,0,34,0
15636,79923,apartment,Villa Urquiza,Capital Federal,"-34.5679652764,-58.4865942604",115000.0,115000.0,60.0,40.0,2875.0,,0,21,1
15637,79926,apartment,Capital Federal,Capital Federal,,188000.0,188000.0,90.0,87.0,2160.919540229885,3300.0,0,12,1
15638,79928,apartment,Palermo,Capital Federal,"-34.5705468205,-58.4344966716",240000.0,240000.0,45.0,42.0,5714.2857142857165,5234.0,0,3,1
15639,79929,apartment,Almagro,Capital Federal,"-34.6213482616,-58.4203806533",73000.0,73000.0,37.0,35.0,2085.714285714286,,0,11,1
15640,79936,apartment,San Telmo,Capital Federal,,77500.0,77500.0,42.0,42.0,1845.2380952380954,1033.0,0,30,1
15641,79938,apartment,Villa Urquiza,Capital Federal,"-34.5679652764,-58.4865942604",110000.0,110000.0,51.0,38.0,2894.7368421052643,,0,21,1
15642,79939,apartment,Belgrano,Capital Federal,"-34.5600176,-58.466872",88786.0,88786.0,31.0,27.0,3288.3703703703704,,0,1,1
15643,79941,apartment,Barrio Norte,Capital Federal,"-34.595636,-58.384666",415000.0,415000.0,163.0,155.0,2677.4193548387093,9000.0,0,22,1
15644,79946,apartment,Almagro,Capital Federal,"-34.6213482616,-58.4203806533",89000.0,89000.0,45.0,43.0,2069.767441860465,,0,11,1
15645,79947,apartment,Capital Federal,Capital Federal,"-34.6291609,-58.441756",87000.0,87000.0,38.0,32.0,2718.75,,0,12,1
15646,79948,apartment,Recoleta,Capital Federal,"-34.597084419,-58.3869373384",570000.0,570000.0,238.0,238.0,2394.957983193277,2000.0,0,15,1
15647,79952,apartment,Retiro,Capital Federal,,235000.0,235000.0,95.0,95.0,2473.684210526316,1300.0,0,39,1
15648,79953,apartment,Belgrano,Capital Federal,"-34.5600176,-58.466872",187400.0,187400.0,72.0,65.0,2883.0769230769233,,0,1,1
15649,79956,apartment,Coghlan,Capital Federal,,112000.0,112000.0,41.0,33.0,3393.939393939394,,0,28,1
15650,79958,apartment,Villa del Parque,Capital Federal,"-34.6291609,-58.441756",85000.0,85000.0,37.0,31.0,2741.935483870968,,0,37,1
15651,79962,apartment,Barrio Norte,Capital Federal,"-34.5891722807,-58.4070699767",130688.0,130688.0,42.0,37.0,3532.108108108108,,0,22,1
15652,79965,apartment,Almagro,Capital Federal,"-34.6213482616,-58.4203806533",75000.0,75000.0,38.0,36.0,2083.333333333333,,0,11,1
15653,79968,apartment,Flores,Capital Federal,,82000.0,82000.0,36.0,34.0,2411.7647058823527,1500.0,0,4,1
15654,79970,apartment,Barrio Norte,Capital Federal,"-34.5891722807,-58.4070699767",121125.0,121125.0,37.0,33.0,3670.4545454545455,,0,22,1
15655,79975,apartment,Recoleta,Capital Federal,"-34.5908423143,-58.4106226892",255000.0,255000.0,90.0,89.0,2865.168539325842,3800.0,0,15,1
15656,79978,apartment,Palermo Chico,Capital Federal,"-34.5778523921,-58.4061448112",1200000.0,1200000.0,250.0,240.0,5000.0,12000.0,0,41,1
15657,79983,apartment,Almagro,Capital Federal,"-34.6213482616,-58.4203806533",87000.0,87000.0,44.0,42.0,2071.428571428572,,0,11,1
15658,79984,apartment,Barrio Norte,Capital Federal,"-34.5891722807,-58.4070699767",130688.0,130688.0,41.0,35.0,3733.942857142857,,0,22,1
15659,79985,apartment,San Telmo,Capital Federal,"-34.6244995086,-58.3738598773",140089.0,140089.0,51.0,46.0,3045.413043478261,,0,30,1
15660,79988,apartment,Palermo,Capital Federal,"-34.5826440465,-58.4246081617",99900.0,99900.0,37.0,31.0,3222.5806451612902,1.0,0,3,1
15661,79990,apartment,Flores,Capital Federal,,76000.0,76000.0,36.0,34.0,2235.294117647059,1500.0,0,4,1
15662,79992,PH,Palermo,Capital Federal,,90000.0,90000.0,31.0,31.0,2903.225806451613,,0,3,0
15663,79995,apartment,Villa Urquiza,Capital Federal,,156000.0,156000.0,60.0,48.0,3250.0,,0,21,1
15664,79998,apartment,Almagro,Capital Federal,"-34.6213482616,-58.4203806533",74500.0,74500.0,37.0,35.0,2128.5714285714284,,0,11,1
15665,80000,apartment,Barrio Norte,Capital Federal,"-34.5891722807,-58.4070699767",163000.0,163000.0,61.0,32.0,5093.75,,0,22,1
15666,80005,apartment,Capital Federal,Capital Federal,,135000.0,135000.0,37.0,35.0,3857.142857142857,2854.0,0,12,1
15667,80007,apartment,Villa Urquiza,Capital Federal,,158000.0,158000.0,60.0,48.0,3291.666666666666,,0,21,1
15668,80009,apartment,Almagro,Capital Federal,"-34.6213482616,-58.4203806533",154500.0,154500.0,85.0,72.0,2145.833333333333,,0,11,1
15669,80014,apartment,Palermo Chico,Capital Federal,"-34.5776782468,-58.4126446918",630000.0,630000.0,140.0,126.0,5000.0,12000.0,0,41,1
15670,80018,apartment,Saavedra,Capital Federal,,180000.0,180000.0,86.0,70.0,2571.428571428572,,0,24,1
15671,80019,apartment,Capital Federal,Capital Federal,,135000.0,135000.0,37.0,35.0,3857.142857142857,2854.0,0,12,1
15672,80022,apartment,Villa Urquiza,Capital Federal,,165000.0,165000.0,60.0,48.0,3437.5,,0,21,1
15673,80024,apartment,Almagro,Capital Federal,"-34.6213482616,-58.4203806533",151000.0,151000.0,87.0,70.0,2157.1428571428573,,0,11,1
15674,80028,apartment,Villa del Parque,Capital Federal,"-34.6022531,-58.4907486",87381.0,87381.0,45.0,38.0,2299.5,1100.0,0,37,1
15675,80032,apartment,Saavedra,Capital Federal,,180000.0,180000.0,86.0,70.0,2571.428571428572,,0,24,1
15676,80035,apartment,Palermo,Capital Federal,,430000.0,430000.0,124.0,113.0,3805.309734513273,7461.0,0,3,1
15677,80037,apartment,Villa del Parque,Capital Federal,"-34.6022531,-58.4907486",77666.0,77666.0,37.0,34.0,2284.294117647059,1100.0,0,37,1
15678,80038,apartment,Almagro,Capital Federal,"-34.6213482616,-58.4203806533",146000.0,146000.0,80.0,68.0,2147.0588235294117,,0,11,1
15679,80041,apartment,Nuñez,Capital Federal,,136000.0,136000.0,80.0,42.0,3238.095238095238,2200.0,0,10,1
15680,80042,apartment,Caballito,Capital Federal,"-34.6283415035,-58.4355242757",230000.0,230000.0,121.0,115.0,2000.0,5000.0,0,9,1
15681,80043,apartment,Saavedra,Capital Federal,,145000.0,145000.0,68.0,52.0,2788.4615384615386,,0,24,1
15682,80048,apartment,Villa del Parque,Capital Federal,"-34.6022531,-58.4907486",85433.0,85433.0,37.0,32.0,2669.78125,1100.0,0,37,1
15683,80052,apartment,Almagro,Capital Federal,"-34.6213482616,-58.4203806533",120000.0,120000.0,73.0,52.0,2307.692307692308,,0,11,1
15684,80053,apartment,Recoleta,Capital Federal,"-34.594657334,-58.3957512591",290000.0,290000.0,98.0,89.0,3258.426966292135,8500.0,0,15,1
15685,80055,apartment,Villa del Parque,Capital Federal,"-34.6022531,-58.4907486",92440.0,92440.0,45.0,38.0,2432.6315789473683,1100.0,0,37,1
15686,80056,apartment,Coghlan,Capital Federal,"-34.5654673333,-58.471218786",98828.0,98828.0,43.0,40.0,2470.7,,0,28,1
15687,80058,apartment,Saavedra,Capital Federal,,145000.0,145000.0,68.0,52.0,2788.4615384615386,,0,24,1
15688,80061,apartment,Palermo,Capital Federal,"-34.5742263,-58.4330487",249000.0,249000.0,107.0,,,6000.0,0,3,1
15689,80063,apartment,Retiro,Capital Federal,"-34.5998966909,-58.3752574616",147000.0,147000.0,73.0,73.0,2013.6986301369864,3300.0,0,39,1
15690,80068,apartment,Palermo,Capital Federal,,915000.0,915000.0,243.0,220.0,4159.090909090909,15000.0,0,3,1
15691,80069,apartment,Villa del Parque,Capital Federal,"-34.6022531,-58.4907486",78792.0,78792.0,37.0,34.0,2317.4117647058824,1100.0,0,37,1
15692,80077,apartment,Saavedra,Capital Federal,,145000.0,145000.0,68.0,52.0,2788.4615384615386,,0,24,1
15693,80078,apartment,Coghlan,Capital Federal,"-34.5654822,-58.4713245",105597.0,105597.0,39.0,,,,0,28,1
15694,80080,apartment,Capital Federal,Capital Federal,,73000.0,73000.0,32.0,32.0,2281.25,2141.0,0,12,1
15695,80082,apartment,Retiro,Capital Federal,"-34.5998966909,-58.3752574616",170000.0,170000.0,73.0,73.0,2328.7671232876714,4100.0,0,39,1
15696,80083,apartment,Villa del Parque,Capital Federal,"-34.6022531,-58.4907486",79918.0,79918.0,37.0,34.0,2350.5294117647063,1100.0,0,37,1
15697,80087,apartment,Coghlan,Capital Federal,,107612.0,107612.0,46.0,40.0,2690.3,,0,28,1
15698,80095,apartment,Saavedra,Capital Federal,,145000.0,145000.0,68.0,52.0,2788.4615384615386,,0,24,1
15699,80097,apartment,Belgrano,Capital Federal,"-34.5629454714,-58.4436199288",268000.0,268000.0,108.0,108.0,2481.481481481481,3900.0,0,1,1
15700,80104,apartment,Coghlan,Capital Federal,,112400.0,112400.0,46.0,40.0,2810.0,,0,28,1
15701,80113,PH,Palermo Chico,Capital Federal,"-34.5808877516,-58.4105042068",695000.0,695000.0,348.0,220.0,3159.090909090909,1.0,0,41,0
15702,80116,store,Nuñez,Capital Federal,"-34.5519275594,-58.461217188",170000.0,170000.0,52.0,,,,0,10,3
15703,80127,apartment,Palermo,Capital Federal,"-34.5826440465,-58.4246081617",103000.0,103000.0,40.0,34.0,3029.4117647058824,,0,3,1
15704,80131,apartment,Coghlan,Capital Federal,"-34.5654673333,-58.471218786",104261.0,104261.0,37.0,32.0,3258.15625,,0,28,1
15705,80138,apartment,Palermo,Capital Federal,"-34.5826440465,-58.4246081617",112000.0,112000.0,40.0,34.0,3294.1176470588234,,0,3,1
15706,80145,apartment,Villa Urquiza,Capital Federal,,362000.0,362000.0,120.0,90.0,4022.222222222222,1994.0,0,21,1
15707,80146,apartment,Palermo,Capital Federal,"-34.5821169834,-58.4110410543",290000.0,290000.0,121.0,121.0,2396.694214876033,6250.0,0,3,1
15708,80149,apartment,Almagro,Capital Federal,"-34.614946,-58.4128463",85000.0,85000.0,42.0,42.0,2023.8095238095239,950.0,0,11,1
15709,80158,apartment,Nuñez,Capital Federal,,367000.0,367000.0,101.0,83.0,4421.686746987953,5852.0,0,10,1
15710,80159,apartment,Coghlan,Capital Federal,"-34.5654673333,-58.471218786",101493.0,101493.0,37.0,33.0,3075.5454545454545,,0,28,1
15711,80160,house,Flores,Capital Federal,"-34.6325320647,-58.4537512087",380000.0,380000.0,330.0,260.0,1461.5384615384617,,0,4,2
15712,80164,store,Almagro,Capital Federal,"-34.6159286,-58.4230292",40000.0,40000.0,12.0,12.0,3333.333333333333,865.0,0,11,3
15713,80170,apartment,Coghlan,Capital Federal,"-34.5654673333,-58.471218786",106688.0,106688.0,36.0,33.0,3232.9696969696975,,0,28,1
15714,80174,apartment,Palermo Soho,Capital Federal,,450000.0,450000.0,83.0,76.0,5921.0526315789475,4500.0,0,2,1
15715,80182,apartment,Barrio Norte,Capital Federal,,125000.0,125000.0,41.0,38.0,3289.4736842105267,2699.0,0,22,1
15716,80188,apartment,Caballito,Capital Federal,"-34.6217558286,-58.4390387961",335000.0,335000.0,244.0,98.0,3418.3673469387754,5000.0,0,9,1
15717,80194,apartment,Palermo,Capital Federal,,230000.0,230000.0,80.0,66.0,3484.848484848485,1985.0,0,3,1
15718,80198,apartment,Coghlan,Capital Federal,"-34.5654673333,-58.471218786",181375.0,181375.0,62.0,47.0,3859.0425531914893,,0,28,1
15719,80201,apartment,Belgrano,Capital Federal,,155000.0,155000.0,46.0,43.0,3604.6511627906975,,0,1,1
15720,80208,apartment,Belgrano,Capital Federal,"-34.5679209469,-58.4428058518",1600000.0,1600000.0,440.0,380.0,4210.526315789473,16000.0,0,1,1
15721,80213,apartment,Coghlan,Capital Federal,"-34.5654673333,-58.471218786",212787.0,212787.0,94.0,62.0,3432.048387096774,,0,28,1
15722,80216,apartment,Caballito,Capital Federal,,73786.0,73786.0,36.0,36.0,2049.6111111111113,,0,9,1
15723,80219,apartment,Belgrano,Capital Federal,"-34.5679209469,-58.4428058518",1600000.0,1600000.0,440.0,380.0,4210.526315789473,16000.0,0,1,1
15724,80226,apartment,Puerto Madero,Capital Federal,"-34.6150288,-58.362972",340000.0,340000.0,68.0,58.0,5862.068965517241,,0,7,1
15725,80227,apartment,Coghlan,Capital Federal,"-34.5654673333,-58.471218786",150000.0,150000.0,56.0,48.0,3125.0,,0,28,1
15726,80232,apartment,Nuñez,Capital Federal,"-34.5468172,-58.4682382",120000.0,120000.0,57.0,38.0,3157.894736842105,950.0,0,10,1
15727,80237,apartment,San Telmo,Capital Federal,"-34.6234668796,-58.3770932914",80000.0,80000.0,50.0,50.0,1600.0,2000.0,0,30,1
15728,80238,apartment,Caballito,Capital Federal,,73524.0,73524.0,36.0,36.0,2042.333333333333,,0,9,1
15729,80239,apartment,Coghlan,Capital Federal,"-34.5654673333,-58.471218786",253287.0,253287.0,88.0,78.0,3247.269230769231,,0,28,1
15730,80245,apartment,Palermo Hollywood,Capital Federal,"-34.5852069715,-58.4358618358",150000.0,150000.0,30.0,30.0,5000.0,,0,23,1
15731,80249,apartment,Caballito,Capital Federal,,74794.0,74794.0,37.0,37.0,2021.45945945946,,0,9,1
15732,80250,apartment,Recoleta,Capital Federal,"-34.5956525803,-58.3972827175",220000.0,220000.0,80.0,75.0,2933.333333333333,,0,15,1
15733,80251,PH,Villa Crespo,Capital Federal,"-34.6051225312,-58.4427987032",185000.0,185000.0,117.0,107.0,1728.9719626168226,,0,17,0
15734,80256,apartment,Caballito,Capital Federal,"-34.6169021,-58.4445245",92000.0,92000.0,41.0,36.0,2555.555555555556,,0,9,1
15735,80259,apartment,Caballito,Capital Federal,,81887.0,81887.0,40.0,36.0,2274.6388888888887,,0,9,1
15736,80261,apartment,Barrio Norte,Capital Federal,"-34.6035872719,-58.4550601913",210000.0,210000.0,115.0,109.0,1926.605504587156,3500.0,0,22,1
15737,80265,apartment,Coghlan,Capital Federal,"-34.5654673333,-58.471218786",107571.0,107571.0,39.0,32.0,3361.59375,,0,28,1
15738,80266,apartment,Colegiales,Capital Federal,"-34.5907407691,-58.4487541204",98000.0,98000.0,39.0,35.0,2800.0,,0,20,1
15739,80273,apartment,Palermo,Capital Federal,"-34.571267907,-58.4303600716",480000.0,480000.0,123.0,114.0,4210.526315789473,7000.0,0,3,1
15740,80278,apartment,Caballito,Capital Federal,,82295.0,82295.0,40.0,36.0,2285.972222222222,,0,9,1
15741,80279,apartment,Flores,Capital Federal,"-34.623443168,-58.455030181",104500.0,104500.0,41.0,38.0,2750.0,,0,4,1
15742,80281,apartment,Recoleta,Capital Federal,"-34.5861024664,-58.387446896",470000.0,470000.0,148.0,138.0,3405.7971014492755,6200.0,0,15,1
15743,80288,apartment,Caballito,Capital Federal,,82906.0,82906.0,40.0,37.0,2240.7027027027025,,0,9,1
15744,80290,apartment,Flores,Capital Federal,"-34.623443168,-58.455030181",92400.0,92400.0,41.0,38.0,2431.578947368421,,0,4,1
15745,80294,apartment,Palermo,Capital Federal,"-34.5826440465,-58.4246081617",140000.0,140000.0,48.0,41.0,3414.634146341464,1.0,0,3,1
15746,80301,apartment,Caballito,Capital Federal,,72184.0,72184.0,37.0,33.0,2187.3939393939395,,0,9,1
15747,80303,apartment,Caballito,Capital Federal,"-34.6169021,-58.4445245",95000.0,95000.0,42.0,38.0,2500.0,,0,9,1
15748,80305,apartment,Retiro,Capital Federal,"-34.5923472799,-58.376923756",310000.0,310000.0,65.0,58.0,5344.827586206897,7596.0,0,39,1
15749,80306,apartment,Palermo Hollywood,Capital Federal,"-34.5849750508,-58.4392940094",112000.0,112000.0,40.0,40.0,2800.0,1500.0,0,23,1
15750,80313,apartment,Caballito,Capital Federal,,73053.0,73053.0,37.0,33.0,2213.7272727272725,,0,9,1
15751,80314,apartment,Palermo,Capital Federal,,128000.0,128000.0,50.0,50.0,2560.0,1500.0,0,3,1
15752,80316,apartment,Villa Urquiza,Capital Federal,"-34.5772176016,-58.4835612557",230000.0,230000.0,91.0,83.0,2771.0843373493976,5100.0,0,21,1
15753,80321,apartment,Palermo Hollywood,Capital Federal,,219000.0,219000.0,45.0,39.0,5615.384615384615,,0,23,1
15754,80324,PH,Villa Crespo,Capital Federal,"-34.6047169011,-58.4523921954",116000.0,116000.0,62.0,58.0,2000.0,450.0,0,17,0
15755,80326,apartment,Caballito,Capital Federal,"-34.6169021,-58.4445245",90000.0,90000.0,41.0,36.0,2500.0,,0,9,1
15756,80327,apartment,Palermo,Capital Federal,,179000.0,179000.0,51.0,46.0,3891.304347826087,1600.0,0,3,1
15757,80329,apartment,Caballito,Capital Federal,,72667.0,72667.0,37.0,33.0,2202.030303030303,,0,9,1
15758,80330,apartment,Capital Federal,Capital Federal,"-34.601304406,-58.3794870754",170000.0,170000.0,50.0,50.0,3400.0,2600.0,0,12,1
15759,80335,apartment,Puerto Madero,Capital Federal,"-34.6165497998,-58.3674799855",215000.0,215000.0,37.0,37.0,5810.810810810811,4200.0,0,7,1
15760,80342,apartment,Saavedra,Capital Federal,,142000.0,142000.0,50.0,45.0,3155.555555555556,,0,24,1
15761,80345,apartment,Caballito,Capital Federal,,72087.0,72087.0,37.0,33.0,2184.4545454545455,,0,9,1
15762,80346,apartment,Palermo,Capital Federal,"-34.5752389,-58.4234518",450000.0,450000.0,90.0,85.0,5294.117647058823,6000.0,0,3,1
15763,80347,apartment,Parque Patricios,Capital Federal,"-34.6294060775,-58.3981767009",109000.0,109000.0,67.0,60.0,1816.666666666667,2200.0,0,52,1
15764,80353,apartment,Barrio Norte,Capital Federal,"-34.5968803513,-58.4128860214",114000.0,114000.0,36.0,36.0,3166.666666666666,1550.0,0,22,1
15765,80357,apartment,Recoleta,Capital Federal,"-34.5885357,-58.3958583",150000.0,150000.0,30.0,30.0,5000.0,,0,15,1
15766,80360,apartment,Palermo,Capital Federal,,132000.0,132000.0,38.0,34.0,3882.3529411764707,,0,3,1
15767,80363,apartment,Saavedra,Capital Federal,"-34.557494716,-58.4806166529",155000.0,155000.0,57.0,51.0,3039.215686274509,,0,24,1
15768,80366,apartment,Almagro,Capital Federal,,308000.0,308000.0,118.0,102.0,3019.6078431372553,5160.0,0,11,1
15769,80370,apartment,Palermo,Capital Federal,"-34.5749347911,-58.422050728",910000.0,910000.0,139.0,126.0,7222.222222222223,10200.0,0,3,1
15770,80372,apartment,Flores,Capital Federal,"-34.6273865137,-58.4665729994",160000.0,160000.0,95.0,95.0,1684.2105263157896,,0,4,1
15771,80374,apartment,Saavedra,Capital Federal,"-34.557494716,-58.4806166529",158000.0,158000.0,57.0,51.0,3098.0392156862745,,0,24,1
15772,80375,apartment,Recoleta,Capital Federal,"-34.5985714283,-58.3897651029",390000.0,390000.0,203.0,183.0,2131.1475409836066,1529.0,0,15,1
15773,80377,apartment,Caballito,Capital Federal,,92128.0,92128.0,42.0,38.0,2424.421052631579,,0,9,1
15774,80378,store,Barracas,Capital Federal,"-34.6384335605,-58.3722829129",349000.0,349000.0,540.0,540.0,646.2962962962962,,0,14,3
15775,80384,apartment,Nuñez,Capital Federal,,90000.0,90000.0,41.0,37.0,2432.4324324324325,,0,10,1
15776,80385,apartment,Caballito,Capital Federal,,112700.0,112700.0,49.0,44.0,2561.3636363636365,,0,9,1
15777,80389,apartment,Saavedra,Capital Federal,"-34.557494716,-58.4806166529",188000.0,188000.0,78.0,57.0,3298.245614035088,,0,24,1
15778,80392,apartment,Villa Urquiza,Capital Federal,,100000.0,100000.0,68.0,49.0,2040.8163265306125,,0,21,1
15779,80395,apartment,Puerto Madero,Capital Federal,"-34.615599,-58.3667402",200000.0,200000.0,47.0,42.0,4761.904761904762,5000.0,0,7,1
15780,80400,apartment,Palermo,Capital Federal,"-34.575488,-58.4223511",1090000.0,1090000.0,127.0,127.0,8582.677165354331,12000.0,0,3,1
15781,80402,store,Palermo,Capital Federal,,273000.0,273000.0,61.0,61.0,4475.4098360655735,,0,3,3
15782,80410,apartment,Barrio Norte,Capital Federal,"-34.5956868401,-58.3843470797",430000.0,430000.0,157.0,157.0,2738.853503184713,8000.0,0,22,1
15783,80411,apartment,Belgrano,Capital Federal,"-34.5765297276,-58.4656790861",715000.0,715000.0,300.0,280.0,2553.5714285714284,22000.0,0,1,1
15784,80414,apartment,Saavedra,Capital Federal,"-34.557494716,-58.4806166529",192000.0,192000.0,69.0,,,,0,24,1
15785,80416,apartment,Caballito,Capital Federal,,105045.0,105045.0,44.0,39.0,2693.4615384615386,,0,9,1
15786,80417,apartment,Recoleta,Capital Federal,"-34.5897682,-58.3859373",318000.0,318000.0,114.0,114.0,2789.4736842105267,3900.0,0,15,1
15787,80418,apartment,Flores,Capital Federal,"-34.6268729,-58.460335",208000.0,208000.0,136.0,133.0,1563.9097744360904,,0,4,1
